,Resort Name,Continent,Country,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Aerial tramway/reversible ropeway,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Rope tow/baby lift,People mover/Moving Carpet,Adult,Youth,Child,Currency,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",AprÃ¨s-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Sunkid Moving Carpet,Combined installation (gondola and chair),People mover,Funicular,Snow caterpillars for Cat-skiing,Cog railway,Helicopter for Heli-skiing,Ski routes
4447,vernar,Europe,Slovakia,PreÅ¡ov (PreÅ¡ovskÃ½ kraj),https://www.skiresort.info/ski-resort/vernar/,960.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.5,European Euro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4448,makov-kasarne,Europe,Slovakia,Å½ilina (Å½ilinskÃ½ kraj),https://www.skiresort.info/ski-resort/makov-kasarne/,1062.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,15.0,European Euro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,lazensky-vrch-lipova-lazne,Europe,Czech Republic,Olomouc Region (OlomouckÃ½ kraj),https://www.skiresort.info/ski-resort/lazensky-vrch-lipova-lazne/,620.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,400.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,hrabesice,Europe,Czech Republic,Olomouc Region (OlomouckÃ½ kraj),https://www.skiresort.info/ski-resort/hrabesice/,696.0,0.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,230.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,lucivna-snowpark,Europe,Slovakia,PreÅ¡ov (PreÅ¡ovskÃ½ kraj),https://www.skiresort.info/ski-resort/lucivna-snowpark/,856.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,14.0,European Euro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,heumoederntal-treuchtlingen,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/heumoederntal-treuchtlingen/,523.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,European Euro,1.2,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,mosty-u-jablunkova,Europe,Czech Republic,Moravian-Silesian Region (MoravskoslezskÃ½ kraj),https://www.skiresort.info/ski-resort/mosty-u-jablunkova/,700.0,0.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,440.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,bjoernestad,Europe,Norway,Vest-Agder,https://www.skiresort.info/ski-resort/bjoernestad/,600.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,180.0,Norwegian krone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,kettilsaas,Europe,Sweden,South Sweden (Sydsverige),https://www.skiresort.info/ski-resort/kettilsaas/,285.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,140.0,Swedish krona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,kares,Europe,Czech Republic,Olomouc Region (OlomouckÃ½ kraj),https://www.skiresort.info/ski-resort/kares/,643.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,260.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,eaton-mountain,North America,USA,Maine,https://www.skiresort.info/ski-resort/eaton-mountain/,140.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,US Dollar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4458,kvasejovice,Europe,Czech Republic,Central Bohemia (StÅednÃ­ Äechy),https://www.skiresort.info/ski-resort/kvasejovice/,570.0,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,440.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,aamaals-skicenter,Europe,Sweden,South Sweden (Sydsverige),https://www.skiresort.info/ski-resort/aamaals-skicenter/,270.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,190.0,0.0,Swedish krona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,drozdovo-nova-bana,Europe,Slovakia,BanskÃ¡ Bystrica (BanskobystrickÃ½ kraj),https://www.skiresort.info/ski-resort/drozdovo-nova-bana/,810.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,10.0,European Euro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4461,polana-sosny-niedzica,Europe,Poland,Lesser Poland (WojewÃ³dztwo maÅopolskie),https://www.skiresort.info/ski-resort/polana-sosny-niedzica/,610.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,60.0,Polish zloty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4462,klacno,Europe,Slovakia,TrenÄÃ­n (TrenÄiansky kraj),https://www.skiresort.info/ski-resort/klacno/,650.0,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,European Euro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4463,mareszka-krempna,Europe,Poland,Subcarpathian Voivodeship (WojewÃ³dztwo podkarpackie),https://www.skiresort.info/ski-resort/mareszka-krempna/,520.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,Polish zloty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4464,reka,Europe,Czech Republic,Moravian-Silesian Region (MoravskoslezskÃ½ kraj),https://www.skiresort.info/ski-resort/reka/,946.0,0.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,300.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,nad-kostelem-nove-hamry,Europe,Czech Republic,Karlovy Vary Region (KarlovarskÃ½ kraj),https://www.skiresort.info/ski-resort/nad-kostelem-nove-hamry/,860.0,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,160.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4466,pawlin-mala-moravka,Europe,Czech Republic,Moravian-Silesian Region (MoravskoslezskÃ½ kraj),https://www.skiresort.info/ski-resort/pawlin-mala-moravka/,850.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,350.0,Czech koruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4467,hjortberget-oskarshamn,Europe,Sweden,South Sweden (Sydsverige),https://www.skiresort.info/ski-resort/hjortberget-oskarshamn/,38.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,100.0,Swedish krona,1.2,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4468,geiersberg-hauzenberg,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/geiersberg-hauzenberg/,854.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,European Euro,1.2,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,jurasowka-siemiechow,Europe,Poland,Lesser Poland (WojewÃ³dztwo maÅopolskie),https://www.skiresort.info/ski-resort/jurasowka-siemiechow/,450.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,Polish zloty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,lesko-ski-weremien,Europe,Poland,Subcarpathian Voivodeship (WojewÃ³dztwo podkarpackie),https://www.skiresort.info/ski-resort/lesko-ski-weremien/,530.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,Polish zloty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,oberaschenberg-neustift-im-muehlkreis,Europe,Austria,Upper Austria (OberÃ¶sterreich),https://www.skiresort.info/ski-resort/oberaschenberg-neustift-im-muehlkreis/,595.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,European Euro,1.2,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,przelecz-sokola,Europe,Poland,Lower Silesia (WojewÃ³dztwo dolnoÅlÄskie),https://www.skiresort.info/ski-resort/przelecz-sokola/,850.0,1.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,64.0,Polish zloty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4473,la-brevine,Europe,Switzerland,Espace Mittelland,https://www.skiresort.info/ski-resort/la-brevine/,1100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Swiss Franc,1.2,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,hoch-hylkedal-kolding,Europe,Denmark,Southern Denmark (Syddanmark),https://www.skiresort.info/ski-resort/hoch-hylkedal-kolding/,45.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Danish Krone,1.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4475,loevaasen-groevelsjoen,Europe,Sweden,Central Sweden,https://www.skiresort.info/ski-resort/loevaasen-groevelsjoen/,880.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,295.0,Swedish krona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,raztoka,Europe,Slovakia,TrenÄÃ­n (TrenÄiansky kraj),https://www.skiresort.info/ski-resort/raztoka/,830.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,European Euro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4477,osrodek-bystre-baligrod,Europe,Poland,Subcarpathian Voivodeship (WojewÃ³dztwo podkarpackie),https://www.skiresort.info/ski-resort/osrodek-bystre-baligrod/,713.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4478,orofure,Asia,Japan,Hokkaido,https://www.skiresort.info/ski-resort/orofure/,454.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4479,bjoernberget,Europe,Sweden,Northern Sweden (Norrland),https://www.skiresort.info/ski-resort/bjoernberget/,372.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4480,longfengshan,Asia,China,Beijing,https://www.skiresort.info/ski-resort/longfengshan/,170.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4481,dalecin,Europe,Czech Republic,VysoÄina Region (Kraj VysoÄina),https://www.skiresort.info/ski-resort/dalecin/,625.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4482,ostrelj-bosanski-petrovac,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,https://www.skiresort.info/ski-resort/ostrelj-bosanski-petrovac/,1210.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4483,zatyshok,Europe,Ukraine,Zakarpattia,https://www.skiresort.info/ski-resort/zatyshok/,850.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4484,froettmaninger-berg-munich,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/froettmaninger-berg-munich/,550.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4485,al-quaal,North America,USA,Michigan,https://www.skiresort.info/ski-resort/al-quaal/,451.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4486,tobetsucho-nakagoya,Asia,Japan,Hokkaido,https://www.skiresort.info/ski-resort/tobetsucho-nakagoya/,155.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,polana,Europe,Slovakia,BanskÃ¡ Bystrica (BanskobystrickÃ½ kraj),https://www.skiresort.info/ski-resort/polana/,1320.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,chokai-okojoland,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/chokai-okojoland/,500.0,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,krutaya-gorka,Russia,Siberia,0,https://www.skiresort.info/ski-resort/krutaya-gorka/,103.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,yatsugatake-shizenbunkaen-guresuten-summer-ski-area,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/yatsugatake-shizenbunkaen-guresuten-summer-ski-area/,1270.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4491,jasenka,Europe,Czech Republic,ZlÃ­n Region (ZlÃ­nskÃ½ kraj),https://www.skiresort.info/ski-resort/jasenka/,510.0,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,challenge-mountain-walloon-lake,North America,USA,Michigan,https://www.skiresort.info/ski-resort/challenge-mountain-walloon-lake/,325.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,nemcicky,Europe,Czech Republic,South Moravian Region (JihomoravskÃ½ kraj),https://www.skiresort.info/ski-resort/nemcicky/,250.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,mladkov-petrovicky,Europe,Czech Republic,Pardubice Region (PardubickÃ½ kraj),https://www.skiresort.info/ski-resort/mladkov-petrovicky/,710.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4495,nasu-onsen,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/nasu-onsen/,1350.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,stavadalen-skisenter,Europe,Norway,Oppland,https://www.skiresort.info/ski-resort/stavadalen-skisenter/,1000.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497,podjavornik,Europe,Slovakia,TrenÄÃ­n (TrenÄiansky kraj),https://www.skiresort.info/ski-resort/podjavornik/,900.0,1.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,ignalina,Europe,Lithuania,Utena,https://www.skiresort.info/ski-resort/ignalina/,160.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4499,de-schans-uden,Europe,Netherlands,North Brabant (Noord-Brabant),https://www.skiresort.info/ski-resort/de-schans-uden/,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,imabetsu-choei,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/imabetsu-choei/,183.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4501,krusetnica,Europe,Slovakia,Å½ilina (Å½ilinskÃ½ kraj),https://www.skiresort.info/ski-resort/krusetnica/,810.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4502,oryavchik,Europe,Ukraine,0,https://www.skiresort.info/ski-resort/oryavchik/,1050.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4503,kralova-zvolen,Europe,Slovakia,BanskÃ¡ Bystrica (BanskobystrickÃ½ kraj),https://www.skiresort.info/ski-resort/kralova-zvolen/,800.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504,u-pavla-u-pavla-yablunytsia-jablunicja,Europe,Ukraine,Ivano-Frankivsk,https://www.skiresort.info/ski-resort/u-pavla-u-pavla-yablunytsia-jablunicja/,990.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.2,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,frauenau,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/frauenau/,712.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
